activist_insight,2026-05-20 16:17:29.547,[dbo].[tblvoting_import_audit],dbo,tblvoting_import_audit,3,IX_tblvoting_import_audit_insert_by,NONCLUSTERED,0,0,0,0,0,NULL,0,PRIMARY,"insert_by, insert_date",NULL,2,263,"insert_by, insert_date",NULL,"insert_by, insert_date||",319393875,1,19588.44,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE NONCLUSTERED INDEX [IX_tblvoting_import_audit_insert_by] ON [dbo].[tblvoting_import_audit] ([insert_by] ASC, [insert_date] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];",DROP INDEX [IX_tblvoting_import_audit_insert_by] ON [dbo].[tblvoting_import_audit];
activist_insight,2026-05-20 16:17:29.547,[dbo].[rawImportClarityAI_CompanyMetrics],dbo,rawImportClarityAI_CompanyMetrics,0,NULL,HEAP,0,0,0,0,0,NULL,0,PRIMARY,NULL,NULL,0,0,NULL,NULL,||,186028353,1,22781.02,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
activist_insight,2026-05-20 16:17:29.547,[dbo].[tblStock_values],dbo,tblStock_values,1,cdxStockValues_symboldate,CLUSTERED,1,0,0,0,0,NULL,0,PRIMARY,"symbol, date, stock_value_id",NULL,3,22,"symbol, date, stock_value_id",NULL,"symbol, date, stock_value_id||",154593056,1,15400.97,76,0,0,0,76,NULL,76,2026-09-02 09:35:46.040,NULL,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [cdxStockValues_symboldate] ON [dbo].[tblStock_values] ([symbol] ASC, [date] ASC, [stock_value_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];",DROP INDEX [cdxStockValues_symboldate] ON [dbo].[tblStock_values];
activist_insight,2026-05-20 16:17:29.547,[dbo].[tblStock_values],dbo,tblStock_values,3,idxStockValues_date_volume,NONCLUSTERED,0,0,0,0,0,NULL,0,PRIMARY,"date, volume","symbol, close_value",2,11,"date, volume","close_value, symbol","date, volume|close_value, symbol|",154593056,1,6578.43,18,0,0,0,18,NULL,18,2026-09-02 09:31:27.087,NULL,NULL,NULL,"CREATE NONCLUSTERED INDEX [idxStockValues_date_volume] ON [dbo].[tblStock_values] ([date] ASC, [volume] ASC) INCLUDE (symbol, close_value) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];",DROP INDEX [idxStockValues_date_volume] ON [dbo].[tblStock_values];
activist_insight,2026-05-20 16:17:29.547,[dbo].[tblStock_values],dbo,tblStock_values,4,idxStockValues_csinumber,NONCLUSTERED,0,0,0,0,0,NULL,0,PRIMARY,csi_number,symbol,1,4,csi_number,symbol,csi_number|symbol|,154593056,1,4727.18,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE NONCLUSTERED INDEX [idxStockValues_csinumber] ON [dbo].[tblStock_values] ([csi_number] ASC) INCLUDE (symbol) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];",DROP INDEX [idxStockValues_csinumber] ON [dbo].[tblStock_values];
activist_insight,2026-05-20 16:17:29.547,[dbo].[tblStock_values],dbo,tblStock_values,13,PK_tblStock_values,NONCLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,stock_value_id,NULL,1,4,stock_value_id,NULL,stock_value_id||,154593056,1,3853.17,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE UNIQUE NONCLUSTERED INDEX [PK_tblStock_values] ON [dbo].[tblStock_values] ([stock_value_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblStock_values] DROP CONSTRAINT [PK_tblStock_values];"
activist_insight,2026-05-20 16:17:29.547,[dbo].[tblStock_values],dbo,tblStock_values,18,idxStockValues_csinumberDate,NONCLUSTERED,0,0,0,0,0,NULL,0,PRIMARY,"csi_number, date",symbol,2,7,"csi_number, date",symbol,"csi_number, date|symbol|",154593056,1,6407.89,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE NONCLUSTERED INDEX [idxStockValues_csinumberDate] ON [dbo].[tblStock_values] ([csi_number] ASC, [date] ASC) INCLUDE (symbol) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];",DROP INDEX [idxStockValues_csinumberDate] ON [dbo].[tblStock_values];
activist_insight,2026-05-20 16:17:29.547,[dbo].[tblFeed_data],dbo,tblFeed_data,1,CDX_tblFeed_data_table_times_feed,CLUSTERED,0,0,0,0,0,NULL,90,PRIMARY,"table_id, times, feed_id",NULL,3,20,"table_id, times, feed_id",NULL,"table_id, times, feed_id||",141946724,1,3784.41,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE CLUSTERED INDEX [CDX_tblFeed_data_table_times_feed] ON [dbo].[tblFeed_data] ([table_id] ASC, [times] DESC, [feed_id] DESC) WITH (DROP_EXISTING = OFF, ONLINE = ON, FILLFACTOR = 90) ON [PRIMARY];",DROP INDEX [CDX_tblFeed_data_table_times_feed] ON [dbo].[tblFeed_data];
activist_insight,2026-05-20 16:17:29.547,[dbo].[tblFeed_data],dbo,tblFeed_data,2,PK_tblFeed_data_feed_id,NONCLUSTERED,1,1,0,0,0,NULL,95,PRIMARY,feed_id,NULL,1,8,feed_id,NULL,feed_id||,141946724,1,3334.70,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE UNIQUE NONCLUSTERED INDEX [PK_tblFeed_data_feed_id] ON [dbo].[tblFeed_data] ([feed_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON, FILLFACTOR = 95) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblFeed_data] DROP CONSTRAINT [PK_tblFeed_data_feed_id];"
activist_insight,2026-05-20 16:17:29.547,[dbo].[tblFeed_data],dbo,tblFeed_data,3,IX_tblFeed_data_Covering_Feed_Export,NONCLUSTERED,0,0,0,0,0,NULL,90,PRIMARY,"table_id, Command, feed_id","unique_id, times",3,13,"table_id, command, feed_id","times, unique_id","table_id, command, feed_id|times, unique_id|",141946724,1,3826.42,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE NONCLUSTERED INDEX [IX_tblFeed_data_Covering_Feed_Export] ON [dbo].[tblFeed_data] ([table_id] ASC, [Command] ASC, [feed_id] ASC) INCLUDE (unique_id, times) WITH (DROP_EXISTING = OFF, ONLINE = ON, FILLFACTOR = 90) ON [PRIMARY];",DROP INDEX [IX_tblFeed_data_Covering_Feed_Export] ON [dbo].[tblFeed_data];
activist_insight,2026-05-20 16:17:29.547,[dbo].[tblFeed_data],dbo,tblFeed_data,4,IX_tblFeed_data_Covering_Delta_Sync,NONCLUSTERED,0,0,0,0,0,NULL,90,PRIMARY,"table_id, times","feed_id, unique_id, Command",2,12,"table_id, times","command, feed_id, unique_id","table_id, times|command, feed_id, unique_id|",141946724,1,4047.00,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE NONCLUSTERED INDEX [IX_tblFeed_data_Covering_Delta_Sync] ON [dbo].[tblFeed_data] ([table_id] ASC, [times] DESC) INCLUDE (feed_id, unique_id, Command) WITH (DROP_EXISTING = OFF, ONLINE = ON, FILLFACTOR = 90) ON [PRIMARY];",DROP INDEX [IX_tblFeed_data_Covering_Delta_Sync] ON [dbo].[tblFeed_data];
activist_insight,2026-05-20 16:17:29.547,[dbo].[tblFeed_data],dbo,tblFeed_data,8,idx_tblfeed_data_table_unique_command_feed_times,NONCLUSTERED,0,0,0,0,0,NULL,90,PRIMARY,"table_id, unique_id, Command, feed_id, times",NULL,5,25,"table_id, unique_id, command, feed_id, times",NULL,"table_id, unique_id, command, feed_id, times||",141946724,1,3372.83,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE NONCLUSTERED INDEX [idx_tblfeed_data_table_unique_command_feed_times] ON [dbo].[tblFeed_data] ([table_id] ASC, [unique_id] ASC, [Command] ASC, [feed_id] ASC, [times] DESC) WITH (DROP_EXISTING = OFF, ONLINE = ON, FILLFACTOR = 90) ON [PRIMARY];",DROP INDEX [idx_tblfeed_data_table_unique_command_feed_times] ON [dbo].[tblFeed_data];
activist_insight,2026-05-20 16:17:29.547,[dbo].[tbl13f_Holdings_scraped],dbo,tbl13f_Holdings_scraped,0,NULL,HEAP,0,0,0,0,0,NULL,0,PRIMARY,NULL,NULL,0,0,NULL,NULL,||,122334200,1,22874.36,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
activist_insight,2026-05-20 16:17:29.547,[dbo].[tbl13f_Holdings_scraped],dbo,tbl13f_Holdings_scraped,9,Idx_13f_holdings_filerid,NONCLUSTERED,0,0,0,0,0,NULL,0,PRIMARY,Filer_id,NULL,1,4,filer_id,NULL,filer_id||,122334200,1,3068.90,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE NONCLUSTERED INDEX [Idx_13f_holdings_filerid] ON [dbo].[tbl13f_Holdings_scraped] ([Filer_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];",DROP INDEX [Idx_13f_holdings_filerid] ON [dbo].[tbl13f_Holdings_scraped];
activist_insight,2026-05-20 16:17:29.547,[dbo].[tbl13f_Holdings_scraped],dbo,tbl13f_Holdings_scraped,17,NonClusteredIndex-20160921-151033,NONCLUSTERED,0,0,0,0,0,NULL,0,PRIMARY,CUSIP,NULL,1,20,cusip,NULL,cusip||,122334200,1,5149.88,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE NONCLUSTERED INDEX [NonClusteredIndex-20160921-151033] ON [dbo].[tbl13f_Holdings_scraped] ([CUSIP] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];",DROP INDEX [NonClusteredIndex-20160921-151033] ON [dbo].[tbl13f_Holdings_scraped];
activist_insight,2026-05-20 16:17:29.547,[dbo].[tbl13f_Holdings_scraped],dbo,tbl13f_Holdings_scraped,19,NonClusteredIndex-20171003-100706,NONCLUSTERED,0,0,0,0,0,NULL,0,PRIMARY,"Filer_id, prn, put_call","CUSIP, value, shares, voting_sole, voting_shared, voting_none",3,69,"filer_id, prn, put_call","cusip, shares, value, voting_none, voting_shared, voting_sole","filer_id, prn, put_call|cusip, shares, value, voting_none, voting_shared, voting_sole|",122334200,1,15692.17,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE NONCLUSTERED INDEX [NonClusteredIndex-20171003-100706] ON [dbo].[tbl13f_Holdings_scraped] ([Filer_id] ASC, [prn] ASC, [put_call] ASC) INCLUDE (CUSIP, value, shares, voting_sole, voting_shared, voting_none) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];",DROP INDEX [NonClusteredIndex-20171003-100706] ON [dbo].[tbl13f_Holdings_scraped];
activist_insight,2026-05-20 16:17:29.547,[dbo].[tbl13f_Holdings_scraped],dbo,tbl13f_Holdings_scraped,20,NonClusteredIndex-20210519-105509,NONCLUSTERED,0,0,0,0,0,NULL,0,PRIMARY,put_call,"Holdings_13f_id, Filer_id, Class",1,40,put_call,"class, filer_id, holdings_13f_id","put_call|class, filer_id, holdings_13f_id|",122334200,1,10466.34,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE NONCLUSTERED INDEX [NonClusteredIndex-20210519-105509] ON [dbo].[tbl13f_Holdings_scraped] ([put_call] ASC) INCLUDE (Holdings_13f_id, Filer_id, Class) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];",DROP INDEX [NonClusteredIndex-20210519-105509] ON [dbo].[tbl13f_Holdings_scraped];
activist_insight,2026-05-20 16:17:29.547,[dbo].[tbl13f_Holdings_scraped],dbo,tbl13f_Holdings_scraped,21,tbl13f_Holdings_scraped_filerid,NONCLUSTERED,0,0,0,0,0,NULL,0,PRIMARY,Filer_id,"Holdings_13f_id, put_call, Issuer, Class, CUSIP, value, shares",1,4,filer_id,"class, cusip, holdings_13f_id, issuer, put_call, shares, value","filer_id|class, cusip, holdings_13f_id, issuer, put_call, shares, value|",122334200,1,16393.51,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE NONCLUSTERED INDEX [tbl13f_Holdings_scraped_filerid] ON [dbo].[tbl13f_Holdings_scraped] ([Filer_id] ASC) INCLUDE (Holdings_13f_id, put_call, Issuer, Class, CUSIP, value, shares) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];",DROP INDEX [tbl13f_Holdings_scraped_filerid] ON [dbo].[tbl13f_Holdings_scraped];
activist_insight,2026-05-20 16:17:29.547,[dbo].[tblSf_alerting_log_v3],dbo,tblSf_alerting_log_v3,1,PK_sf_alerting_log_v3,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,sf_log_id,NULL,1,4,sf_log_id,NULL,sf_log_id||,107082756,1,11056.53,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK_sf_alerting_log_v3] ON [dbo].[tblSf_alerting_log_v3] ([sf_log_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblSf_alerting_log_v3] DROP CONSTRAINT [PK_sf_alerting_log_v3];"
activist_insight,2026-05-20 16:17:29.547,[dbo].[tblCommittee_Allowance_Payments],dbo,tblCommittee_Allowance_Payments,1,PK__tblCommi__91401241056E4EA3,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,committee_allowance_id,NULL,1,4,committee_allowance_id,NULL,committee_allowance_id||,94634106,1,14057.40,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK__tblCommi__91401241056E4EA3] ON [dbo].[tblCommittee_Allowance_Payments] ([committee_allowance_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblCommittee_Allowance_Payments] DROP CONSTRAINT [PK__tblCommi__91401241056E4EA3];"
activist_insight,2026-05-20 16:17:29.547,[dbo].[tblPowerSearch_Holding],dbo,tblPowerSearch_Holding,1,CSX_powersearch_holding,CLUSTERED COLUMNSTORE,0,0,0,0,0,NULL,0,PRIMARY,NULL,"holding_id, pid, investor_id, holdingdate, pcentheld, sharesheld, source, insert_date",0,0,NULL,"holding_id, holdingdate, insert_date, investor_id, pcentheld, pid, sharesheld, source","|holding_id, holdingdate, insert_date, investor_id, pcentheld, pid, sharesheld, source|",55622689,1,705.88,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,DROP INDEX [CSX_powersearch_holding] ON [dbo].[tblPowerSearch_Holding];
activist_insight,2026-05-20 16:17:29.547,[dbo].[tblPowerSearch_Holding],dbo,tblPowerSearch_Holding,2,pk_powersearch_holding,NONCLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,"pid, investor_id, holdingdate, source, holding_id",NULL,5,40,"pid, investor_id, holdingdate, source, holding_id",NULL,"pid, investor_id, holdingdate, source, holding_id||",55622689,1,2695.87,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE UNIQUE NONCLUSTERED INDEX [pk_powersearch_holding] ON [dbo].[tblPowerSearch_Holding] ([pid] ASC, [investor_id] ASC, [holdingdate] ASC, [source] ASC, [holding_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblPowerSearch_Holding] DROP CONSTRAINT [pk_powersearch_holding];"
activist_insight,2026-05-20 16:17:29.547,[dbo].[tblspRaw],dbo,tblspRaw,1,PK_tblspRaw,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,spRaw_id,NULL,1,8,spraw_id,NULL,spraw_id||,52281580,1,5608.38,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK_tblspRaw] ON [dbo].[tblspRaw] ([spRaw_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblspRaw] DROP CONSTRAINT [PK_tblspRaw];"
activist_insight,2026-05-20 16:17:29.547,[dbo].[tblspRaw],dbo,tblspRaw,7,idx_tblspraw_cover_insert,NONCLUSTERED,0,0,0,0,0,NULL,0,PRIMARY,"identifier, metric, date",NULL,3,75,"identifier, metric, date",NULL,"identifier, metric, date||",52281580,1,3157.46,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE NONCLUSTERED INDEX [idx_tblspraw_cover_insert] ON [dbo].[tblspRaw] ([identifier] ASC, [metric] ASC, [date] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];",DROP INDEX [idx_tblspraw_cover_insert] ON [dbo].[tblspRaw];
activist_insight,2026-05-20 16:17:29.547,[dbo].[tblspRaw],dbo,tblspRaw,12,idx_tblspraw_metric_date_identifier,NONCLUSTERED,0,0,0,0,0,NULL,90,PRIMARY,"metric, date, identifier",NULL,3,75,"metric, date, identifier",NULL,"metric, date, identifier||",52281580,1,1553.20,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE NONCLUSTERED INDEX [idx_tblspraw_metric_date_identifier] ON [dbo].[tblspRaw] ([metric] ASC, [date] ASC, [identifier] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON, FILLFACTOR = 90) ON [PRIMARY];",DROP INDEX [idx_tblspraw_metric_date_identifier] ON [dbo].[tblspRaw];
activist_insight,2026-05-20 16:17:29.547,[dbo].[tblspRaw],dbo,tblspRaw,13,idx_tblspraw_processed_metric,NONCLUSTERED,0,0,0,0,0,NULL,90,PRIMARY,"processed, metric","date, symbol",2,37,"processed, metric","date, symbol","processed, metric|date, symbol|",52281580,1,1385.37,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE NONCLUSTERED INDEX [idx_tblspraw_processed_metric] ON [dbo].[tblspRaw] ([processed] ASC, [metric] ASC) INCLUDE (date, symbol) WITH (DROP_EXISTING = OFF, ONLINE = ON, FILLFACTOR = 90) ON [PRIMARY];",DROP INDEX [idx_tblspraw_processed_metric] ON [dbo].[tblspRaw];
activist_insight,2026-05-20 16:17:29.547,[dbo].[tblV3a_alert_inbox_event_links],dbo,tblV3a_alert_inbox_event_links,1,PK_tblV3a_alert_inbox_event_links,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,alert_inbox_event_link_id,NULL,1,4,alert_inbox_event_link_id,NULL,alert_inbox_event_link_id||,47653762,1,1619.30,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK_tblV3a_alert_inbox_event_links] ON [dbo].[tblV3a_alert_inbox_event_links] ([alert_inbox_event_link_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblV3a_alert_inbox_event_links] DROP CONSTRAINT [PK_tblV3a_alert_inbox_event_links];"
