activist_insight,2026-05-10 01:35:21.070,4078,dbo,tbladditional_filings,393843.13,98.59,3.69929474689816,107987,0,616,2026-09-02 08:59:55.097,NULL,"[PID], [additional_filing_type]",NULL,"[filing_date], [filing_url]","[PID], [additional_filing_type]","pid, additional_filing_type",2,IX_tbladditional_filings_PID_additional_filing_type,"CREATE NONCLUSTERED INDEX [IX_tbladditional_filings_PID_additional_filing_type] ON [activist_insight].[dbo].[tbladditional_filings] ([PID], [additional_filing_type]) INCLUDE ([filing_date], [filing_url]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
activist_insight,2026-05-10 01:35:21.070,67,dbo,tblDashboard_widget_link,374207.44,91.58,1.39329366490441,293271,0,38,2026-09-02 08:56:51.007,NULL,[dashboard_id],NULL,"[widget_id], [widget_order], [company_search_id], [investor_search_id], [renamed_widget], [position], [activist_focus_filter_ids], [proponent_filter_ids]",[dashboard_id],dashboard_id,1,IX_tblDashboard_widget_link_dashboard_id,"CREATE NONCLUSTERED INDEX [IX_tblDashboard_widget_link_dashboard_id] ON [activist_insight].[dbo].[tblDashboard_widget_link] ([dashboard_id]) INCLUDE ([widget_id], [widget_order], [company_search_id], [investor_search_id], [renamed_widget], [position], [activist_focus_filter_ids], [proponent_filter_ids]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
activist_insight,2026-05-10 01:35:21.070,573695,dbo,tblproxy_statement_director_skills,367913.52,99.53,4.55268717416755,81194,0,20,2026-08-28 12:14:43.313,NULL,[pid],NULL,NULL,[pid],pid,1,IX_tblproxy_statement_director_skills_pid,"CREATE NONCLUSTERED INDEX [IX_tblproxy_statement_director_skills_pid] ON [activist_insight].[dbo].[tblproxy_statement_director_skills] ([pid]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
activist_insight,2026-05-10 01:35:21.070,4073,dbo,tblActivist_nominee,350064.29,72.42,0.0535279388907453,9030437,0,199,2026-09-02 09:00:01.760,NULL,[Director_appointment_id],NULL,NULL,[Director_appointment_id],director_appointment_id,1,IX_tblActivist_nominee_Director_appointment_id,"CREATE NONCLUSTERED INDEX [IX_tblActivist_nominee_Director_appointment_id] ON [activist_insight].[dbo].[tblActivist_nominee] ([Director_appointment_id]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
activist_insight,2026-05-10 01:35:21.070,225793,dbo,tblcompany_search,320579.53,99.41,5.3961074889282,59762,0,44,2026-09-02 08:57:58.763,NULL,"[is_saved], [user_id]",NULL,"[Name], [pid]","[is_saved], [user_id]","is_saved, user_id",2,IX_tblcompany_search_is_saved_user_id,"CREATE NONCLUSTERED INDEX [IX_tblcompany_search_is_saved_user_id] ON [activist_insight].[dbo].[tblcompany_search] ([is_saved], [user_id]) INCLUDE ([Name], [pid]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
activist_insight,2026-05-10 01:35:21.070,161574,dbo,tblcommittee_membership,318044.84,96.29,5.55946498582652,59412,0,6981,2026-08-21 09:38:49.413,NULL,[pid],NULL,NULL,[pid],pid,1,IX_tblcommittee_membership_pid,"CREATE NONCLUSTERED INDEX [IX_tblcommittee_membership_pid] ON [activist_insight].[dbo].[tblcommittee_membership] ([pid]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
activist_insight,2026-05-10 01:35:21.070,43877,dbo,tblCampaign_Strategy_Selected,290079.66,95.25,0.0879826401417121,3461428,0,80,2026-09-02 08:32:19.157,NULL,[campaign_id],[strategy_id],NULL,"[campaign_id], [strategy_id]","campaign_id, strategy_id",2,IX_tblCampaign_Strategy_Selected_campaign_id_strategy_id,"CREATE NONCLUSTERED INDEX [IX_tblCampaign_Strategy_Selected_campaign_id_strategy_id] ON [activist_insight].[dbo].[tblCampaign_Strategy_Selected] ([campaign_id], [strategy_id]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
activist_insight,2026-05-10 01:35:21.070,145,dbo,tbluser_news_log,287158.17,90.89,7.35583179730517,42951,0,45,2026-09-02 08:55:42.697,NULL,NULL,[news_id],NULL,[news_id],news_id,1,IX_tbluser_news_log_news_id,"CREATE NONCLUSTERED INDEX [IX_tbluser_news_log_news_id] ON [activist_insight].[dbo].[tbluser_news_log] ([news_id]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
activist_insight,2026-05-10 01:35:21.070,62,dbo,tblNews_product_link,266692.48,20.88,1.26566804445532,1009161,0,203,2026-09-02 09:00:29.193,NULL,[product_id],NULL,[news_id],[product_id],product_id,1,IX_tblNews_product_link_product_id,"CREATE NONCLUSTERED INDEX [IX_tblNews_product_link_product_id] ON [activist_insight].[dbo].[tblNews_product_link] ([product_id]) INCLUDE ([news_id]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
activist_insight,2026-05-10 01:35:21.070,170,dbo,tblComplianceStatements,257540.16,23.25,400.180499149041,2768,0,204,2026-09-02 09:00:05.797,NULL,[LinkedFillingId],NULL,NULL,[LinkedFillingId],linkedfillingid,1,IX_tblComplianceStatements_LinkedFillingId,"CREATE NONCLUSTERED INDEX [IX_tblComplianceStatements_LinkedFillingId] ON [activist_insight].[dbo].[tblComplianceStatements] ([LinkedFillingId]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
activist_insight,2026-05-10 01:35:21.070,29,dbo,tblV2a_alerts,227350.71,95.79,0.576081847406192,411995,0,33,2026-09-02 09:00:34.143,NULL,[user_id],NULL,NULL,[user_id],user_id,1,IX_tblV2a_alerts_user_id,"CREATE NONCLUSTERED INDEX [IX_tblV2a_alerts_user_id] ON [activist_insight].[dbo].[tblV2a_alerts] ([user_id]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
activist_insight,2026-05-10 01:35:21.070,235,dbo,tblCampaign_Characteristic_Link,224757.68,82.89,1.31378334865359,206390,0,784,2026-09-02 08:53:30.920,NULL,[campaign_summary_id],NULL,[characteristic_id],[campaign_summary_id],campaign_summary_id,1,IX_tblCampaign_Characteristic_Link_campaign_summary_id,"CREATE NONCLUSTERED INDEX [IX_tblCampaign_Characteristic_Link_campaign_summary_id] ON [activist_insight].[dbo].[tblCampaign_Characteristic_Link] ([campaign_summary_id]) INCLUDE ([characteristic_id]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
activist_insight,2026-05-10 01:35:21.070,3,dbo,tblDividend,214151.14,94.15,5.38195115770169,42263,0,34,2026-09-02 08:57:37.437,NULL,[symbol],NULL,NULL,[symbol],symbol,1,IX_tblDividend_symbol,"CREATE NONCLUSTERED INDEX [IX_tblDividend_symbol] ON [activist_insight].[dbo].[tblDividend] ([symbol]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
