proxy_insight,2026-05-20 16:17:29.547,[dbo].[tblvoting_data_ready_to_process],dbo,tblvoting_data_ready_to_process,33,tblvoting_data_ready_to_process,NONCLUSTERED,0,0,0,0,0,NULL,0,psYearly,"meeting_date, investor_id, CIK",meeting_id,3,37,"meeting_date, investor_id, cik",meeting_id,"meeting_date, investor_id, cik|meeting_id|",292927206,20,15382.75,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE NONCLUSTERED INDEX [tblvoting_data_ready_to_process] ON [dbo].[tblvoting_data_ready_to_process] ([meeting_date] ASC, [investor_id] ASC, [CIK] ASC) INCLUDE (meeting_id) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [psYearly];",DROP INDEX [tblvoting_data_ready_to_process] ON [dbo].[tblvoting_data_ready_to_process];
proxy_insight,2026-05-20 16:17:29.547,[dbo].[tblvoting_data_ready_to_process],dbo,tblvoting_data_ready_to_process,35,idx_voting_data_ready_to_process_datasource_id,NONCLUSTERED,0,0,0,0,0,NULL,0,psYearly,"meeting_date, dataSource_id, vote_cast",NULL,3,62,"meeting_date, datasource_id, vote_cast",NULL,"meeting_date, datasource_id, vote_cast||",292927206,20,16292.00,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE NONCLUSTERED INDEX [idx_voting_data_ready_to_process_datasource_id] ON [dbo].[tblvoting_data_ready_to_process] ([meeting_date] ASC, [dataSource_id] ASC, [vote_cast] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [psYearly];",DROP INDEX [idx_voting_data_ready_to_process_datasource_id] ON [dbo].[tblvoting_data_ready_to_process];
proxy_insight,2026-05-20 16:17:29.547,[dbo].[tblvoting_data_ready_to_process],dbo,tblvoting_data_ready_to_process,36,IX_tblvoting_data_ready_to_process_fund_proposal_vote_datasource,NONCLUSTERED,0,0,0,0,0,NULL,0,psYearly,"meeting_date, fund_id, new_proposal_id, vote_cast, dataSource_id, update_date, import_check_id","shares_voted, shares_onloan, vote_record_shares_voted",7,82,"meeting_date, fund_id, new_proposal_id, vote_cast, datasource_id, update_date, import_check_id","shares_onloan, shares_voted, vote_record_shares_voted","meeting_date, fund_id, new_proposal_id, vote_cast, datasource_id, update_date, import_check_id|shares_onloan, shares_voted, vote_record_shares_voted|",292927206,20,35019.37,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE NONCLUSTERED INDEX [IX_tblvoting_data_ready_to_process_fund_proposal_vote_datasource] ON [dbo].[tblvoting_data_ready_to_process] ([meeting_date] ASC, [fund_id] ASC, [new_proposal_id] ASC, [vote_cast] ASC, [dataSource_id] ASC, [update_date] DESC, [import_check_id] DESC) INCLUDE (shares_voted, shares_onloan, vote_record_shares_voted) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [psYearly];",DROP INDEX [IX_tblvoting_data_ready_to_process_fund_proposal_vote_datasource] ON [dbo].[tblvoting_data_ready_to_process];
proxy_insight,2026-05-20 16:17:29.547,[dbo].[tblfeed_data],dbo,tblfeed_data,1,cdx_tblfeed_data_table_times_feed,CLUSTERED,0,0,0,0,0,NULL,90,PRIMARY,"table_id, times, feed_id",NULL,3,20,"table_id, times, feed_id",NULL,"table_id, times, feed_id||",289938669,1,6770.70,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE CLUSTERED INDEX [cdx_tblfeed_data_table_times_feed] ON [dbo].[tblfeed_data] ([table_id] ASC, [times] DESC, [feed_id] DESC) WITH (DROP_EXISTING = OFF, ONLINE = ON, FILLFACTOR = 90) ON [PRIMARY];",DROP INDEX [cdx_tblfeed_data_table_times_feed] ON [dbo].[tblfeed_data];
proxy_insight,2026-05-20 16:17:29.547,[dbo].[tblfeed_data],dbo,tblfeed_data,2,PK_tblfeed_data_feed_id,NONCLUSTERED,1,1,0,0,0,NULL,95,PRIMARY,feed_id,NULL,1,8,feed_id,NULL,feed_id||,289938669,1,6654.02,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE UNIQUE NONCLUSTERED INDEX [PK_tblfeed_data_feed_id] ON [dbo].[tblfeed_data] ([feed_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON, FILLFACTOR = 95) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblfeed_data] DROP CONSTRAINT [PK_tblfeed_data_feed_id];"
proxy_insight,2026-05-20 16:17:29.547,[dbo].[tblfeed_data],dbo,tblfeed_data,3,idx_tblfeed_data_table_command_feed_covering,NONCLUSTERED,0,0,0,0,0,NULL,90,PRIMARY,"table_id, Command, feed_id","unique_id, times",3,13,"table_id, command, feed_id","times, unique_id","table_id, command, feed_id|times, unique_id|",289938669,1,7549.22,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE NONCLUSTERED INDEX [idx_tblfeed_data_table_command_feed_covering] ON [dbo].[tblfeed_data] ([table_id] ASC, [Command] ASC, [feed_id] ASC) INCLUDE (unique_id, times) WITH (DROP_EXISTING = OFF, ONLINE = ON, FILLFACTOR = 90) ON [PRIMARY];",DROP INDEX [idx_tblfeed_data_table_command_feed_covering] ON [dbo].[tblfeed_data];
proxy_insight,2026-05-20 16:17:29.547,[dbo].[tblfeed_data],dbo,tblfeed_data,4,NonClusteredIndex-20161108-093609,NONCLUSTERED,0,0,0,0,0,NULL,0,PRIMARY,"table_id, unique_id, Command",times,3,9,"table_id, unique_id, command",times,"table_id, unique_id, command|times|",289938669,1,15556.51,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE NONCLUSTERED INDEX [NonClusteredIndex-20161108-093609] ON [dbo].[tblfeed_data] ([table_id] ASC, [unique_id] ASC, [Command] ASC) INCLUDE (times) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];",DROP INDEX [NonClusteredIndex-20161108-093609] ON [dbo].[tblfeed_data];
proxy_insight,2026-05-20 16:17:29.547,[dbo].[tblvoting_data_processed_deco],dbo,tblvoting_data_processed_deco,1,ClusteredColumnStoreIndex-20180916-200408,CLUSTERED COLUMNSTORE,0,0,0,0,0,NULL,0,PRIMARY,NULL,"investor_id, fund_id, meeting_id, proposal_id, vote_cast",0,0,NULL,"fund_id, investor_id, meeting_id, proposal_id, vote_cast","|fund_id, investor_id, meeting_id, proposal_id, vote_cast|",225267721,1,1027.65,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,DROP INDEX [ClusteredColumnStoreIndex-20180916-200408] ON [dbo].[tblvoting_data_processed_deco];
proxy_insight,2026-05-20 16:17:29.547,[dbo].[tblvoting_data_processed_sync_old],dbo,tblvoting_data_processed_sync_old,1,ClusteredColumnStoreIndex-tblvoting_data_processed_sync,CLUSTERED COLUMNSTORE,0,0,0,0,0,NULL,0,PRIMARY,NULL,"investor_id, fund_id, meeting_id, proposal_id, vote_cast",0,0,NULL,"fund_id, investor_id, meeting_id, proposal_id, vote_cast","|fund_id, investor_id, meeting_id, proposal_id, vote_cast|",170103230,1,738.15,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,DROP INDEX [ClusteredColumnStoreIndex-tblvoting_data_processed_sync] ON [dbo].[tblvoting_data_processed_sync_old];
proxy_insight,2026-05-20 16:17:29.547,[dbo].[tblvoting_data_processed_by_invest_sync],dbo,tblvoting_data_processed_by_invest_sync,1,udx_tblvotingdataprocessedbyinvestsync_investor_id_proposal_id,CLUSTERED,1,0,0,0,0,NULL,0,PRIMARY,"investor_id, proposal_id",NULL,2,8,"investor_id, proposal_id",NULL,"investor_id, proposal_id||",169336735,1,8341.02,23,0,0,0,23,NULL,23,2026-09-02 09:27:08.080,NULL,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [udx_tblvotingdataprocessedbyinvestsync_investor_id_proposal_id] ON [dbo].[tblvoting_data_processed_by_invest_sync] ([investor_id] ASC, [proposal_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];",DROP INDEX [udx_tblvotingdataprocessedbyinvestsync_investor_id_proposal_id] ON [dbo].[tblvoting_data_processed_by_invest_sync];
proxy_insight,2026-05-20 16:17:29.547,[dbo].[tblvoting_data_processed_by_invest_sync],dbo,tblvoting_data_processed_by_invest_sync,3,idx_tblvotingdataprocessedbyinvestsync_investor_meeting,NONCLUSTERED,0,0,0,0,0,NULL,0,PRIMARY,"investor_id, meeting_id","proposal_id, vote_cast, match_ISS, match_GL, match_ISS_against, match_GL_against, vote_cast_int, proposal_type",2,8,"investor_id, meeting_id","match_gl, match_gl_against, match_iss, match_iss_against, proposal_id, proposal_type, vote_cast, vote_cast_int","investor_id, meeting_id|match_gl, match_gl_against, match_iss, match_iss_against, proposal_id, proposal_type, vote_cast, vote_cast_int|",169336735,1,7493.15,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE NONCLUSTERED INDEX [idx_tblvotingdataprocessedbyinvestsync_investor_meeting] ON [dbo].[tblvoting_data_processed_by_invest_sync] ([investor_id] ASC, [meeting_id] ASC) INCLUDE (proposal_id, vote_cast, match_ISS, match_GL, match_ISS_against, match_GL_against, vote_cast_int, proposal_type) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];",DROP INDEX [idx_tblvotingdataprocessedbyinvestsync_investor_meeting] ON [dbo].[tblvoting_data_processed_by_invest_sync];
proxy_insight,2026-05-20 16:17:29.547,[dbo].[tblvoting_data_processed_by_invest_sync],dbo,tblvoting_data_processed_by_invest_sync,4,idx_tblvotingdataprocessedbyinvestsync_investor_proposaltype_votecast,NONCLUSTERED,0,0,0,0,0,NULL,0,PRIMARY,"investor_id, proposal_type, vote_cast","meeting_id, proposal_id",3,58,"investor_id, proposal_type, vote_cast","meeting_id, proposal_id","investor_id, proposal_type, vote_cast|meeting_id, proposal_id|",169336735,1,6418.07,59,34,0,0,93,NULL,93,2026-09-02 07:49:43.277,2026-09-02 09:27:08.080,NULL,NULL,"CREATE NONCLUSTERED INDEX [idx_tblvotingdataprocessedbyinvestsync_investor_proposaltype_votecast] ON [dbo].[tblvoting_data_processed_by_invest_sync] ([investor_id] ASC, [proposal_type] ASC, [vote_cast] ASC) INCLUDE (meeting_id, proposal_id) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];",DROP INDEX [idx_tblvotingdataprocessedbyinvestsync_investor_proposaltype_votecast] ON [dbo].[tblvoting_data_processed_by_invest_sync];
proxy_insight,2026-05-20 16:17:29.547,[dbo].[tblvoting_data_processed_by_invest_sync],dbo,tblvoting_data_processed_by_invest_sync,7,idx_tblvotingdataprocessedbyinvestsync_meeting,NONCLUSTERED,0,0,0,0,0,NULL,0,PRIMARY,meeting_id,"investor_id, proposal_id, proposal_type, vote_cast_int",1,4,meeting_id,"investor_id, proposal_id, proposal_type, vote_cast_int","meeting_id|investor_id, proposal_id, proposal_type, vote_cast_int|",169336735,1,6483.42,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE NONCLUSTERED INDEX [idx_tblvotingdataprocessedbyinvestsync_meeting] ON [dbo].[tblvoting_data_processed_by_invest_sync] ([meeting_id] ASC) INCLUDE (investor_id, proposal_id, proposal_type, vote_cast_int) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];",DROP INDEX [idx_tblvotingdataprocessedbyinvestsync_meeting] ON [dbo].[tblvoting_data_processed_by_invest_sync];
proxy_insight,2026-05-20 16:17:29.547,[dbo].[tblvoting_data_processed_by_invest_sync],dbo,tblvoting_data_processed_by_invest_sync,8,idx_tblvotingdataprocessedbyinvestsync_proptype_meeting,NONCLUSTERED,0,0,0,0,0,NULL,0,PRIMARY,"proposal_type, meeting_id",NULL,2,8,"proposal_type, meeting_id",NULL,"proposal_type, meeting_id||",169336735,1,6192.27,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE NONCLUSTERED INDEX [idx_tblvotingdataprocessedbyinvestsync_proptype_meeting] ON [dbo].[tblvoting_data_processed_by_invest_sync] ([proposal_type] ASC, [meeting_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];",DROP INDEX [idx_tblvotingdataprocessedbyinvestsync_proptype_meeting] ON [dbo].[tblvoting_data_processed_by_invest_sync];
proxy_insight,2026-05-20 16:17:29.547,[dbo].[tblvoting_data_processed_by_invest_sync],dbo,tblvoting_data_processed_by_invest_sync,9,idx_tblvotingdataprocessedbyinvestsync_proposal_id,NONCLUSTERED,0,0,0,0,0,NULL,0,PRIMARY,proposal_id,"investor_id, vote_cast_int, match_ISS, match_GL",1,4,proposal_id,"investor_id, match_gl, match_iss, vote_cast_int","proposal_id|investor_id, match_gl, match_iss, vote_cast_int|",169336735,1,5334.73,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE NONCLUSTERED INDEX [idx_tblvotingdataprocessedbyinvestsync_proposal_id] ON [dbo].[tblvoting_data_processed_by_invest_sync] ([proposal_id] ASC) INCLUDE (investor_id, vote_cast_int, match_ISS, match_GL) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];",DROP INDEX [idx_tblvotingdataprocessedbyinvestsync_proposal_id] ON [dbo].[tblvoting_data_processed_by_invest_sync];
proxy_insight,2026-05-20 16:17:29.547,[dbo].[tblvoting_import_check],dbo,tblvoting_import_check,3,idx_tblvoting_import_check_datasourceid_year_investorid_importstatusid,NONCLUSTERED,0,0,0,0,0,NULL,90,PRIMARY,"dataSource_id, year, investor_id, import_status_id","meeting_id, CIK",4,16,"datasource_id, year, investor_id, import_status_id","cik, meeting_id","datasource_id, year, investor_id, import_status_id|cik, meeting_id|",118408620,1,2186.13,0,10,0,0,10,NULL,10,NULL,2026-09-02 09:28:39.003,NULL,NULL,"CREATE NONCLUSTERED INDEX [idx_tblvoting_import_check_datasourceid_year_investorid_importstatusid] ON [dbo].[tblvoting_import_check] ([dataSource_id] ASC, [year] ASC, [investor_id] ASC, [import_status_id] ASC) INCLUDE (meeting_id, CIK) WITH (DROP_EXISTING = OFF, ONLINE = ON, FILLFACTOR = 90) ON [PRIMARY];",DROP INDEX [idx_tblvoting_import_check_datasourceid_year_investorid_importstatusid] ON [dbo].[tblvoting_import_check];
proxy_insight,2026-05-20 16:17:29.547,[dbo].[tblvoting_import_check],dbo,tblvoting_import_check,1,PK_tblVoting_Import_Check,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,import_check_id,NULL,1,4,import_check_id,NULL,import_check_id||,118162936,1,69425.16,0,25,0,0,25,NULL,25,NULL,2026-09-02 09:05:01.310,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK_tblVoting_Import_Check] ON [dbo].[tblvoting_import_check] ([import_check_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblvoting_import_check] DROP CONSTRAINT [PK_tblVoting_Import_Check];"
proxy_insight,2026-05-20 16:17:29.547,[dbo].[tblvoting_import_check],dbo,tblvoting_import_check,4,idx_tblvoting_import_check_sourceid,NONCLUSTERED,0,0,0,0,0,NULL,90,PRIMARY,source_id,"source_name, import_check_id, import_status_id, dataSource_id",1,4,source_id,"datasource_id, import_check_id, import_status_id, source_name","source_id|datasource_id, import_check_id, import_status_id, source_name|",118162936,1,1948.79,0,10,0,0,10,NULL,10,NULL,2026-09-02 09:28:39.003,NULL,NULL,"CREATE NONCLUSTERED INDEX [idx_tblvoting_import_check_sourceid] ON [dbo].[tblvoting_import_check] ([source_id] ASC) INCLUDE (source_name, import_check_id, import_status_id, dataSource_id) WITH (DROP_EXISTING = OFF, ONLINE = ON, FILLFACTOR = 90) ON [PRIMARY];",DROP INDEX [idx_tblvoting_import_check_sourceid] ON [dbo].[tblvoting_import_check];
proxy_insight,2026-05-20 16:17:29.547,[dbo].[tblvoting_import_check],dbo,tblvoting_import_check,5,idx_tblVoting_Import_Check_pid,NONCLUSTERED,0,0,0,0,0,NULL,0,PRIMARY,PID,"company_name, import_status",1,4,pid,"company_name, import_status","pid|company_name, import_status|",118162936,1,6753.42,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE NONCLUSTERED INDEX [idx_tblVoting_Import_Check_pid] ON [dbo].[tblvoting_import_check] ([PID] ASC) INCLUDE (company_name, import_status) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];",DROP INDEX [idx_tblVoting_Import_Check_pid] ON [dbo].[tblvoting_import_check];
proxy_insight,2026-05-20 16:17:29.547,[dbo].[tblvoting_import_check],dbo,tblvoting_import_check,44,idx_tblvoting_import_check_datasourceid_year_importstatusid_investorid_investorname,NONCLUSTERED,0,0,0,0,0,NULL,0,PRIMARY,"dataSource_id, year, import_status_id, investor_id, investor_name",NULL,5,266,"datasource_id, year, import_status_id, investor_id, investor_name",NULL,"datasource_id, year, import_status_id, investor_id, investor_name||",118162936,1,8844.91,0,0,0,0,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE NONCLUSTERED INDEX [idx_tblvoting_import_check_datasourceid_year_importstatusid_investorid_investorname] ON [dbo].[tblvoting_import_check] ([dataSource_id] ASC, [year] ASC, [import_status_id] ASC, [investor_id] ASC, [investor_name] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];",DROP INDEX [idx_tblvoting_import_check_datasourceid_year_importstatusid_investorid_investorname] ON [dbo].[tblvoting_import_check];
proxy_insight,2026-05-20 16:17:29.547,[dbo].[tblvoting_import_check],dbo,tblvoting_import_check,45,idx_tblvoting_import_check_importstatusid_datasourceid,NONCLUSTERED,0,0,0,0,0,NULL,0,PRIMARY,"import_status_id, dataSource_id","PID_rule, proposal_rule, meeting_rule, fund_rule, investor_rule, year",2,8,"import_status_id, datasource_id","fund_rule, investor_rule, meeting_rule, pid_rule, proposal_rule, year","import_status_id, datasource_id|fund_rule, investor_rule, meeting_rule, pid_rule, proposal_rule, year|",118162936,1,7196.29,0,0,0,0,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE NONCLUSTERED INDEX [idx_tblvoting_import_check_importstatusid_datasourceid] ON [dbo].[tblvoting_import_check] ([import_status_id] ASC, [dataSource_id] ASC) INCLUDE (PID_rule, proposal_rule, meeting_rule, fund_rule, investor_rule, year) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];",DROP INDEX [idx_tblvoting_import_check_importstatusid_datasourceid] ON [dbo].[tblvoting_import_check];
